No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date_time,date_time_month,RAIN_GROUP
19943,2015,6,9,22,93,171,12,42,1700,138,21.9,994,18.3,1.2,ESE,2.4,Gucheng,6/9/2015 22:00,2015-06,Light Rain
19944,2015,6,9,23,87,96,7,38,1500,132,21.2,994.4,18.4,0.1,NNE,0.7,Gucheng,6/9/2015 23:00,2015-06,No Rain
19946,2015,6,10,1,46,84,7,26,900,104,21.2,996.5,18.2,0.2,WSW,0.9,Gucheng,6/10/2015 1:00,2015-06,No Rain
19947,2015,6,10,2,84,89,4,44,1300,72,20.1,994.7,18,0.5,N,0.8,Gucheng,6/10/2015 2:00,2015-06,No Rain
19956,2015,6,10,11,69,80,5,56,1000,79,20.7,992.7,18.5,0.4,E,0.9,Gucheng,6/10/2015 11:00,2015-06,No Rain
19957,2015,6,10,12,72,72,3,73,1200,49,20.8,992.4,17.8,0.1,NE,0.7,Gucheng,6/10/2015 12:00,2015-06,No Rain
20024,2015,6,13,7,3,21,2,13,400,71,20.2,996.3,16.4,0.3,NNE,1.2,Gucheng,6/13/2015 7:00,2015-06,No Rain
20031,2015,6,13,14,7,25,2,7,400,117,25.5,997,15.2,0.9,N,1.1,Gucheng,6/13/2015 14:00,2015-06,No Rain
20032,2015,6,13,15,11,11,2,6,300,125,24.7,997.1,19.5,2.5,NE,0.9,Gucheng,6/13/2015 15:00,2015-06,Light Rain
20128,2015,6,17,15,61,165,4,34,1100,235,25.2,993.5,21.7,4,W,1.9,Gucheng,6/17/2015 15:00,2015-06,Light Rain
20130,2015,6,17,17,41,53,2,42,1000,155,26.7,993.6,21.7,1.5,NW,0.9,Gucheng,6/17/2015 17:00,2015-06,Light Rain
20166,2015,6,19,5,9,81,3,31,600,38,18.9,1000.4,14.2,0.3,E,1.9,Gucheng,6/19/2015 5:00,2015-06,No Rain
20167,2015,6,19,6,7,34,2,24,700,44,17.7,1001.2,14.2,0.5,NE,1.5,Gucheng,6/19/2015 6:00,2015-06,No Rain
20168,2015,6,19,7,4,16,2,18,600,51,17.4,1001.4,14.9,0.3,NE,1.2,Gucheng,6/19/2015 7:00,2015-06,No Rain
20169,2015,6,19,8,8,16,2,24,700,44,17.5,1001.7,15.5,0.2,ENE,0.7,Gucheng,6/19/2015 8:00,2015-06,No Rain
20170,2015,6,19,9,9,23,2,28,700,36,17.7,1002,16,0.9,NNE,0.7,Gucheng,6/19/2015 9:00,2015-06,No Rain
20318,2015,6,25,13,157,157,3,57,1200,133,26,993.7,21.2,3.1,S,1.6,Gucheng,6/25/2015 13:00,2015-06,Light Rain
20324,2015,6,25,19,104,136,4,54,1000,124,25.1,991.9,20.1,0.1,ENE,0.7,Gucheng,6/25/2015 19:00,2015-06,No Rain
20325,2015,6,25,20,112,118,4,64,1000,93,24.5,992.1,20.6,0.1,ENE,0.4,Gucheng,6/25/2015 20:00,2015-06,No Rain
20332,2015,6,26,3,143,143,3,38,900,84,22,992.1,20.3,0.1,E,0.5,Gucheng,6/26/2015 3:00,2015-06,No Rain
20338,2015,6,26,9,138,138,2,36,1200,72,22.8,993.7,21.3,0.4,NW,0,Gucheng,6/26/2015 9:00,2015-06,No Rain
20339,2015,6,26,10,150,150,2,32,1100,82,23.2,993.9,21.1,0.3,NE,0.6,Gucheng,6/26/2015 10:00,2015-06,No Rain
20340,2015,6,26,11,142,142,2,30,1100,95,24.2,994,21.3,0.4,ENE,0.7,Gucheng,6/26/2015 11:00,2015-06,No Rain
20351,2015,6,26,22,19,19,2,24,600,116,20.2,994.5,19,1.2,SW,0.8,Gucheng,6/26/2015 22:00,2015-06,Light Rain
20415,2015,6,29,14,145,145,2,43,1400,67,21.8,997.7,18.6,0.5,E,1.5,Gucheng,6/29/2015 14:00,2015-06,No Rain
20417,2015,6,29,16,8,8,2,18,400,74,19.6,999.3,17.7,0.2,NE,1,Gucheng,6/29/2015 16:00,2015-06,No Rain
20418,2015,6,29,17,11,11,2,22,400,66,19.3,1000,18.1,0.1,NE,0.7,Gucheng,6/29/2015 17:00,2015-06,No Rain
20419,2015,6,29,18,15,15,2,25,500,61,19.1,1000.4,17.9,0.3,ENE,0.5,Gucheng,6/29/2015 18:00,2015-06,No Rain
20431,2015,6,30,6,18,43,2,34,400,16,18.6,999.1,14.7,0.5,WNW,1.1,Gucheng,6/30/2015 6:00,2015-06,No Rain
20432,2015,6,30,7,5,5,2,17,300,49,17.7,999.3,15.3,0.8,NW,0.8,Gucheng,6/30/2015 7:00,2015-06,No Rain
20433,2015,6,30,8,6,6,2,19,300,51,17.5,999.1,14.4,0.4,W,1.5,Gucheng,6/30/2015 8:00,2015-06,No Rain
20434,2015,6,30,9,8,13,2,19,300,52,18.1,998.4,15.9,0.4,W,0.4,Gucheng,6/30/2015 9:00,2015-06,No Rain
20467,2015,7,1,18,12,153,2,24,400,59,23.1,991.6,19.3,1.1,NW,1,Gucheng,7/1/2015 18:00,2015-07,Light Rain
20537,2015,7,4,16,40,108,4,51,600,95,23.2,1001.9,17.6,0.5,NE,0.9,Gucheng,7/4/2015 16:00,2015-07,No Rain
20538,2015,7,4,17,44,81,2,54,700,88,22.4,1001,15.7,0.2,NE,0.6,Gucheng,7/4/2015 17:00,2015-07,No Rain
20539,2015,7,4,18,46,55,2,60,800,82,20.8,1001.5,18.2,1.8,WNW,0.8,Gucheng,7/4/2015 18:00,2015-07,Light Rain
20540,2015,7,4,19,48,102,2,66,800,55,20.5,1001,18.3,0.4,NE,0.2,Gucheng,7/4/2015 19:00,2015-07,No Rain
20731,2015,7,12,18,101,313,2,28,700,259,27.6,989.1,23.6,2.3,WNW,2,Gucheng,7/12/2015 18:00,2015-07,Light Rain
20732,2015,7,12,19,60,60,2,29,600,187,27.2,989.2,21.7,0.1,W,1.2,Gucheng,7/12/2015 19:00,2015-07,No Rain
20763,2015,7,14,2,44,61,2,11,300,195,23.2,995.2,19.8,8.5,NNE,1.7,Gucheng,7/14/2015 2:00,2015-07,Heavy Rain
20764,2015,7,14,3,35,35,2,8,200,184,22.1,995.1,20.6,9.1,NW,0.8,Gucheng,7/14/2015 3:00,2015-07,Heavy Rain
20765,2015,7,14,4,26,36,2,9,300,179,22.1,995.6,21.3,0.5,ESE,0.6,Gucheng,7/14/2015 4:00,2015-07,No Rain
20807,2015,7,15,22,39,122,2,35,500,123,24.2,999.4,21.5,0.7,NW,0.2,Gucheng,7/15/2015 22:00,2015-07,No Rain
20808,2015,7,15,23,54,86,2,53,700,75,23.1,999.5,21.5,1.2,NNW,0.7,Gucheng,7/15/2015 23:00,2015-07,Light Rain
20810,2015,7,16,1,37,63,2,11,300,141,23.5,999.1,20.6,0.1,NW,1.2,Gucheng,7/16/2015 1:00,2015-07,No Rain
20811,2015,7,16,2,38,80,2,11,400,131,22.5,1000.6,21.1,3.6,N,0.5,Gucheng,7/16/2015 2:00,2015-07,Light Rain
20812,2015,7,16,3,38,50,2,15,400,112,21.8,999.6,20.4,0.5,WNW,1.1,Gucheng,7/16/2015 3:00,2015-07,No Rain
20815,2015,7,16,6,51,70,2,23,400,94,21.7,1000.3,20,0.3,NNE,1.5,Gucheng,7/16/2015 6:00,2015-07,No Rain
20816,2015,7,16,7,53,53,2,23,500,102,21.3,1000.3,20.1,0.6,N,0.8,Gucheng,7/16/2015 7:00,2015-07,No Rain
20817,2015,7,16,8,46,46,2,30,600,100,21.2,1000.5,19.7,0.6,NE,0.7,Gucheng,7/16/2015 8:00,2015-07,No Rain
20818,2015,7,16,9,39,39,2,28,600,110,21.7,1000.5,20,0.2,ENE,0.5,Gucheng,7/16/2015 9:00,2015-07,No Rain
20820,2015,7,16,11,40,40,2,27,500,104,22.6,1001,20.1,0.3,NE,0.6,Gucheng,7/16/2015 11:00,2015-07,No Rain
20821,2015,7,16,12,42,50,2,31,600,101,22,1000.6,20.1,0.8,NNW,0.9,Gucheng,7/16/2015 12:00,2015-07,No Rain
20822,2015,7,16,13,36,36,2,22,600,119,22.2,1000.2,19.7,0.6,ENE,0.8,Gucheng,7/16/2015 13:00,2015-07,No Rain
20824,2015,7,16,15,22,22,2,25,400,112,22.5,999.6,19.7,0.2,NW,0.7,Gucheng,7/16/2015 15:00,2015-07,No Rain
20835,2015,7,17,2,27,40,2,17,300,59,21.4,1000.4,20.2,0.1,NE,1.1,Gucheng,7/17/2015 2:00,2015-07,No Rain
20836,2015,7,17,3,19,19,2,13,200,63,21,1000,20,0.8,E,0.8,Gucheng,7/17/2015 3:00,2015-07,No Rain
20837,2015,7,17,4,18,21,2,13,200,71,20.9,999.6,20.2,3.7,E,0.6,Gucheng,7/17/2015 4:00,2015-07,Light Rain
20838,2015,7,17,5,21,22,2,17,200,60,20.9,999.7,20.1,0.1,NNE,1,Gucheng,7/17/2015 5:00,2015-07,No Rain
20839,2015,7,17,6,24,24,2,16,300,67,20.6,1000.3,19.9,7.3,NNE,0.5,Gucheng,7/17/2015 6:00,2015-07,Moderate Rain
20841,2015,7,17,8,15,15,2,28,500,57,20,1001.2,19.3,6.8,N,0.8,Gucheng,7/17/2015 8:00,2015-07,Moderate Rain
20842,2015,7,17,9,22,26,2,39,600,44,19.8,1001.1,19.3,7,WSW,0.7,Gucheng,7/17/2015 9:00,2015-07,Moderate Rain
20843,2015,7,17,10,26,26,2,40,600,44,20.3,1001.3,19.8,1.8,W,0.7,Gucheng,7/17/2015 10:00,2015-07,Light Rain
20844,2015,7,17,11,28,40,2,40,700,45,20.9,1001.2,20.1,1.1,W,0.5,Gucheng,7/17/2015 11:00,2015-07,Light Rain
20855,2015,7,17,22,91,153,2,59,1200,62,22.6,999.1,21.4,8.3,N,0.6,Gucheng,7/17/2015 22:00,2015-07,Heavy Rain
20856,2015,7,17,23,93,102,2,63,1100,50,22.4,999,21.6,0.6,NE,0.6,Gucheng,7/17/2015 23:00,2015-07,No Rain
20858,2015,7,18,1,61,61,2,21,600,93,21.9,998.4,21.4,2.2,S,0.9,Gucheng,7/18/2015 1:00,2015-07,Light Rain
20859,2015,7,18,2,65,65,2,23,600,75,21.9,998.1,21.4,1.6,NNE,0.5,Gucheng,7/18/2015 2:00,2015-07,Light Rain
20860,2015,7,18,3,73,73,2,23,700,69,21.8,998.1,21.5,0.8,N,0.5,Gucheng,7/18/2015 3:00,2015-07,No Rain
20861,2015,7,18,4,57,57,2,17,600,72,21.7,998.5,21.4,3.7,ESE,0.4,Gucheng,7/18/2015 4:00,2015-07,Light Rain
20862,2015,7,18,5,58,58,2,20,600,67,21.5,998.8,21.2,5.6,E,0.4,Gucheng,7/18/2015 5:00,2015-07,Moderate Rain
20863,2015,7,18,6,43,43,2,14,500,87,21.2,998.5,20.9,4.1,NE,0.5,Gucheng,7/18/2015 6:00,2015-07,Moderate Rain
20864,2015,7,18,7,43,43,2,22,600,74,21.5,998.9,21.2,1,NE,0.2,Gucheng,7/18/2015 7:00,2015-07,No Rain
20879,2015,7,18,22,53,86,2,39,600,93,22.8,999.5,21.4,0.4,ESE,0.5,Gucheng,7/18/2015 22:00,2015-07,No Rain
20882,2015,7,19,1,70,73,2,45,600,42,22.4,999.2,21.6,0.2,ENE,0.4,Gucheng,7/19/2015 1:00,2015-07,No Rain
20888,2015,7,19,7,64,64,2,33,400,54,22,1000.6,21.2,0.2,NNE,0.6,Gucheng,7/19/2015 7:00,2015-07,No Rain
20974,2015,7,22,21,7,38,2,18,100,130,21.5,998.1,20.7,5.1,NW,0.2,Gucheng,7/22/2015 21:00,2015-07,Moderate Rain
20976,2015,7,22,23,17,17,2,34,100,85,21.7,997.9,21,0.1,E,0.4,Gucheng,7/22/2015 23:00,2015-07,No Rain
20983,2015,7,23,6,42,42,2,31,400,50,21.8,997.4,21.5,0.1,NW,0.1,Gucheng,7/23/2015 6:00,2015-07,No Rain
21094,2015,7,27,21,58,58,2,17,300,151,24.9,997.2,23.1,7.6,S,1.1,Gucheng,7/27/2015 21:00,2015-07,Moderate Rain
21095,2015,7,27,22,25,25,2,18,200,137,24.6,998.3,22.8,0.5,SW,1.3,Gucheng,7/27/2015 22:00,2015-07,No Rain
21096,2015,7,27,23,25,25,2,16,100,145,23.5,997.5,22.5,2.9,WNW,1.5,Gucheng,7/27/2015 23:00,2015-07,Light Rain
21097,2015,7,28,0,19,21,2,18,200,137,23.6,997,22.8,1.4,ENE,0.6,Gucheng,7/28/2015 0:00,2015-07,Light Rain
21098,2015,7,28,1,29,45,2,27,200,100,23.7,997.1,23,0.6,ESE,0.7,Gucheng,7/28/2015 1:00,2015-07,No Rain
21101,2015,7,28,4,41,51,2,19,200,92,23.8,995,23.3,0.3,ENE,0.5,Gucheng,7/28/2015 4:00,2015-07,No Rain
21102,2015,7,28,5,57,57,2,19,200,71,23.7,995.3,23.2,0.4,ENE,0.6,Gucheng,7/28/2015 5:00,2015-07,No Rain
21105,2015,7,28,8,50,50,2,36,500,67,24,995.7,23.5,1,SSW,0.8,Gucheng,7/28/2015 8:00,2015-07,No Rain
21106,2015,7,28,9,54,54,2,38,400,63,24.6,996.7,23.6,0.1,NNW,0.5,Gucheng,7/28/2015 9:00,2015-07,No Rain
21125,2015,7,29,4,20,20,2,16,600,84,25.3,992.6,21.2,0.2,NNE,0.7,Gucheng,7/29/2015 4:00,2015-07,No Rain
21153,2015,7,30,8,42,53,2,37,800,78,26.1,997.3,23,0.1,NE,0.8,Gucheng,7/30/2015 8:00,2015-07,No Rain
21156,2015,7,30,11,61,79,2,45,1200,74,26,997.3,23.3,0.1,ENE,0.8,Gucheng,7/30/2015 11:00,2015-07,No Rain
21158,2015,7,30,13,75,77,2,49,1400,70,26.5,997.3,24.2,0.2,NNE,0.4,Gucheng,7/30/2015 13:00,2015-07,No Rain
21172,2015,7,31,3,25,48,2,32,800,56,23,1000.3,21.4,0.2,WNW,0.4,Gucheng,7/31/2015 3:00,2015-07,No Rain
21173,2015,7,31,4,20,20,2,24,600,69,22.6,1000.5,21.2,1,NE,0.6,Gucheng,7/31/2015 4:00,2015-07,No Rain
21174,2015,7,31,5,15,15,2,12,700,71,22.1,1000.3,21.3,1.8,NNE,0.7,Gucheng,7/31/2015 5:00,2015-07,Light Rain
21216,2015,8,1,23,75,75,2,47,1300,36,23.4,996.8,22.9,0.9,W,0.7,Gucheng,8/1/2015 23:00,2015-08,No Rain
21218,2015,8,2,1,63,63,2,33,1000,47,23.6,996.5,23.1,0.1,NW,0.8,Gucheng,8/2/2015 1:00,2015-08,No Rain
21225,2015,8,2,8,72,72,2,38,1300,18,23.7,995.8,23.4,0.1,NE,0.4,Gucheng,8/2/2015 8:00,2015-08,No Rain
21259,2015,8,3,18,4,5,2,16,400,89,22.4,995.2,16.7,0.1,SSW,0.6,Gucheng,8/3/2015 18:00,2015-08,No Rain
21310,2015,8,5,21,107,107,2,57,1400,107,27.5,996.9,17.4,0.1,NW,2.4,Gucheng,8/5/2015 21:00,2015-08,No Rain
21311,2015,8,5,22,24,24,2,18,500,131,21.8,997.5,20.1,3.2,NW,0.5,Gucheng,8/5/2015 22:00,2015-08,Light Rain
21620,2015,8,18,19,29,29,2,19,600,140,25.4,1001.8,15.1,0.4,SSE,1.4,Gucheng,8/18/2015 19:00,2015-08,No Rain
21629,2015,8,19,4,44,79,2,43,700,40,22.9,1003.9,19.5,0.1,NNE,0.5,Gucheng,8/19/2015 4:00,2015-08,No Rain
21630,2015,8,19,5,48,98,2,51,700,27,22.5,1004.2,19.9,0.3,S,1.3,Gucheng,8/19/2015 5:00,2015-08,No Rain
21631,2015,8,19,6,48,77,2,65,800,7,22.3,1005.3,20,0.1,NNE,0.5,Gucheng,8/19/2015 6:00,2015-08,No Rain
21632,2015,8,19,7,55,77,2,59,900,10,22,1005.6,20.6,0.2,WNW,0.7,Gucheng,8/19/2015 7:00,2015-08,No Rain
21633,2015,8,19,8,58,79,2,58,1000,7,22.2,1004.2,20.8,0.2,NW,0.8,Gucheng,8/19/2015 8:00,2015-08,No Rain
21788,2015,8,25,19,11,201,2,21,500,97,20.7,1001.6,18.3,1.3,WNW,1.1,Gucheng,8/25/2015 19:00,2015-08,Light Rain
21900,2015,8,30,11,34,61,2,33,1100,86,21.8,1004.9,18.4,4.5,NNE,1.2,Gucheng,8/30/2015 11:00,2015-08,Moderate Rain
21901,2015,8,30,12,28,33,2,32,1000,84,22.9,1004.4,20.6,0.7,NNE,0.9,Gucheng,8/30/2015 12:00,2015-08,No Rain
21906,2015,8,30,17,27,33,2,28,1100,87,20.6,1003.9,19.4,6.3,WSW,0.8,Gucheng,8/30/2015 17:00,2015-08,Moderate Rain
21907,2015,8,30,18,18,18,2,22,1200,102,20.3,1003.7,19,0.8,W,0.7,Gucheng,8/30/2015 18:00,2015-08,No Rain
21908,2015,8,30,19,21,23,2,28,1000,99,20.3,1003.3,19.1,0.1,ENE,0.4,Gucheng,8/30/2015 19:00,2015-08,No Rain
21913,2015,8,31,0,36,36,2,15,800,71,20.2,1005.5,19.2,0.1,NE,0,Gucheng,8/31/2015 0:00,2015-08,No Rain
21915,2015,8,31,2,29,29,2,14,700,63,20,1005.2,19,0.7,WSW,0.7,Gucheng,8/31/2015 2:00,2015-08,No Rain
21916,2015,8,31,3,27,27,2,15,700,63,19.9,1005,18.9,0.7,WNW,1.2,Gucheng,8/31/2015 3:00,2015-08,No Rain
21917,2015,8,31,4,19,19,2,10,600,107,19.5,1004.8,18.5,1.4,NE,0.1,Gucheng,8/31/2015 4:00,2015-08,Light Rain
21918,2015,8,31,5,22,26,2,14,700,56,19.7,1004.6,18.9,0.2,N,0.6,Gucheng,8/31/2015 5:00,2015-08,No Rain
21919,2015,8,31,6,22,22,2,13,700,60,19.7,1004.7,18.9,0.2,NW,0,Gucheng,8/31/2015 6:00,2015-08,No Rain
21926,2015,8,31,13,27,46,2,25,700,72,21.3,1005.4,19.2,6.4,WSW,1.2,Gucheng,8/31/2015 13:00,2015-08,Moderate Rain
21928,2015,8,31,15,23,23,2,31,700,79,21.7,1004.6,20,0.1,SW,0,Gucheng,8/31/2015 15:00,2015-08,No Rain
21935,2015,8,31,22,25,26,2,24,600,67,19.9,1005.8,18,0.4,NNE,1.5,Gucheng,8/31/2015 22:00,2015-08,No Rain
21936,2015,8,31,23,10,10,2,15,500,82,19.5,1005.9,18,0.8,NE,0.6,Gucheng,8/31/2015 23:00,2015-08,No Rain
21937,2015,9,1,0,10,10,2,14,500,82,19.1,1005.6,17.8,0.6,E,0.6,Gucheng,9/1/2015 0:00,2015-09,No Rain
21938,2015,9,1,1,10,10,2,13,400,70,19.2,1005.6,17.9,0.2,NW,0,Gucheng,9/1/2015 1:00,2015-09,No Rain
21939,2015,9,1,2,10,10,2,11,400,65,19.1,1005.3,17.6,0.3,NNE,0.8,Gucheng,9/1/2015 2:00,2015-09,No Rain
21940,2015,9,1,3,10,10,2,9,400,81,19,1005.3,17.5,0.5,NNE,0.8,Gucheng,9/1/2015 3:00,2015-09,No Rain
21941,2015,9,1,4,8,8,2,6,400,77,18.8,1004.9,17.3,0.4,NNE,0.6,Gucheng,9/1/2015 4:00,2015-09,No Rain
21943,2015,9,1,6,7,7,2,7,500,90,19.3,1004.7,16.7,0.1,NE,0.8,Gucheng,9/1/2015 6:00,2015-09,No Rain
21944,2015,9,1,7,5,8,2,12,400,81,19.5,1005,16.7,0.1,NNE,0.8,Gucheng,9/1/2015 7:00,2015-09,No Rain
21945,2015,9,1,8,4,7,2,15,400,79,19.7,1005.3,16.7,0.3,NNE,1,Gucheng,9/1/2015 8:00,2015-09,No Rain
21946,2015,9,1,9,3,16,2,20,400,74,19.9,1005.4,18.2,0.6,NW,0,Gucheng,9/1/2015 9:00,2015-09,No Rain
21947,2015,9,1,10,7,18,2,28,500,60,21.4,1005.5,18.2,0.1,SSW,0.7,Gucheng,9/1/2015 10:00,2015-09,No Rain
21949,2015,9,1,12,4,15,2,11,300,78,22.7,1005.8,17.4,0.1,N,1.2,Gucheng,9/1/2015 12:00,2015-09,No Rain
21950,2015,9,1,13,8,24,2,12,400,74,22.3,1005.8,18.5,1,N,1.1,Gucheng,9/1/2015 13:00,2015-09,No Rain
21952,2015,9,1,15,5,12,2,13,300,69,22.8,1005.1,19,0.3,NNW,0.7,Gucheng,9/1/2015 15:00,2015-09,No Rain
22020,2015,9,4,11,65,72,2,46,1200,38,23.1,1005,20.4,0.4,NNE,0.6,Gucheng,9/4/2015 11:00,2015-09,No Rain
22021,2015,9,4,12,69,69,2,46,1500,47,23.5,1004.5,20.4,0.1,NNE,0.8,Gucheng,9/4/2015 12:00,2015-09,No Rain
22022,2015,9,4,13,76,76,2,48,1800,46,22.8,1003.5,20.9,3.1,NNE,0.6,Gucheng,9/4/2015 13:00,2015-09,Light Rain
22027,2015,9,4,18,22,22,2,29,900,87,19.8,1003.7,18.6,1.6,SSE,0.9,Gucheng,9/4/2015 18:00,2015-09,Light Rain
22028,2015,9,4,19,25,25,2,35,800,83,19.7,1003.6,18.7,1.1,NE,0.2,Gucheng,9/4/2015 19:00,2015-09,Light Rain
22029,2015,9,4,20,38,38,2,39,1600,59,19.8,1004,18.8,2.2,SE,1.7,Gucheng,9/4/2015 20:00,2015-09,Light Rain
22030,2015,9,4,21,38,38,2,30,1600,64,20,1004.2,19,1,SSE,0.9,Gucheng,9/4/2015 21:00,2015-09,No Rain
22031,2015,9,4,22,29,29,2,23,1200,77,19.8,1003.8,18.6,0.2,SSE,1.6,Gucheng,9/4/2015 22:00,2015-09,No Rain
22032,2015,9,4,23,18,18,2,13,600,100,19.5,1003.4,18.3,0.3,SSE,1.7,Gucheng,9/4/2015 23:00,2015-09,No Rain
22033,2015,9,5,0,14,14,2,14,600,96,19.4,1003.1,18.4,1.8,SSE,1.1,Gucheng,9/5/2015 0:00,2015-09,Light Rain
22034,2015,9,5,1,12,12,2,11,600,96,18.6,1002.8,17.4,2.7,SSW,1.1,Gucheng,9/5/2015 1:00,2015-09,Light Rain
22035,2015,9,5,2,13,13,2,9,500,94,18.5,1002.3,17.5,1.2,SSE,1.5,Gucheng,9/5/2015 2:00,2015-09,Light Rain
22036,2015,9,5,3,14,14,2,10,500,101,18.4,1001.9,17.4,1.2,ESE,0.5,Gucheng,9/5/2015 3:00,2015-09,Light Rain
22037,2015,9,5,4,19,19,2,10,600,82,18.5,1001.5,17.7,1.2,ESE,0.8,Gucheng,9/5/2015 4:00,2015-09,Light Rain
22038,2015,9,5,5,16,16,2,10,500,83,18.2,1001.5,17.4,3.4,E,0.5,Gucheng,9/5/2015 5:00,2015-09,Light Rain
22039,2015,9,5,6,14,14,2,15,400,90,18.1,1001.9,17.3,1.5,SE,0.8,Gucheng,9/5/2015 6:00,2015-09,Light Rain
22040,2015,9,5,7,16,16,2,20,600,83,18.2,1002.3,17.4,2.3,SW,0,Gucheng,9/5/2015 7:00,2015-09,Light Rain
22041,2015,9,5,8,18,18,2,28,700,69,18.3,1002.2,17.5,4.5,WNW,0.7,Gucheng,9/5/2015 8:00,2015-09,Moderate Rain
22042,2015,9,5,9,13,13,2,29,600,81,18.5,1002.5,17.7,1.9,NE,0.7,Gucheng,9/5/2015 9:00,2015-09,Light Rain
22043,2015,9,5,10,13,13,2,30,600,83,18.3,1003,17.5,1.9,NE,0.5,Gucheng,9/5/2015 10:00,2015-09,Light Rain
22044,2015,9,5,11,16,16,2,32,800,78,18,1003.1,17.2,1.7,ENE,0.7,Gucheng,9/5/2015 11:00,2015-09,Light Rain
22045,2015,9,5,12,27,27,2,35,1000,73,17.9,1003,17.1,0.8,NE,0.9,Gucheng,9/5/2015 12:00,2015-09,No Rain
22046,2015,9,5,13,27,27,2,34,900,74,17.5,1003.5,16.4,0.7,ENE,0.8,Gucheng,9/5/2015 13:00,2015-09,No Rain
22047,2015,9,5,14,17,17,2,27,600,92,16.9,1003.9,15.8,0.8,NNE,0.6,Gucheng,9/5/2015 14:00,2015-09,No Rain
22048,2015,9,5,15,14,14,2,27,500,97,17.3,1003.8,16,0.2,W,0.5,Gucheng,9/5/2015 15:00,2015-09,No Rain
22050,2015,9,5,17,15,15,2,34,500,89,16.9,1003.8,15.8,0.1,W,1.2,Gucheng,9/5/2015 17:00,2015-09,No Rain
22159,2015,9,10,6,6,18,2,25,200,24,18.6,1014.7,14.3,0.1,NW,0,Gucheng,9/10/2015 6:00,2015-09,No Rain
22160,2015,9,10,7,5,30,2,28,300,17,17.3,1014.9,15.3,0.6,W,0.5,Gucheng,9/10/2015 7:00,2015-09,No Rain
22162,2015,9,10,9,34,50,2,34,500,8,17.2,1014.5,14.7,0.5,NW,0.6,Gucheng,9/10/2015 9:00,2015-09,No Rain
22163,2015,9,10,10,12,27,2,29,400,20,17.5,1014.7,14.8,0.1,E,0.7,Gucheng,9/10/2015 10:00,2015-09,No Rain
22164,2015,9,10,11,10,22,2,28,300,27,17.6,1015.3,14.9,0.1,NW,0,Gucheng,9/10/2015 11:00,2015-09,No Rain
22165,2015,9,10,12,11,28,2,25,300,32,17,1015.3,12.7,0.3,NNE,1,Gucheng,9/10/2015 12:00,2015-09,No Rain
22166,2015,9,10,13,8,8,2,16,300,54,16.5,1015,11.6,0.5,NNE,1.7,Gucheng,9/10/2015 13:00,2015-09,No Rain
22167,2015,9,10,14,7,7,2,13,200,61,16.1,1014.2,12.5,0.8,NNE,1.1,Gucheng,9/10/2015 14:00,2015-09,No Rain
22169,2015,9,10,16,6,27,2,24,300,43,15.6,1013,13.1,0.6,NNW,0.4,Gucheng,9/10/2015 16:00,2015-09,No Rain
22170,2015,9,10,17,9,21,2,23,200,45,14.9,1012.6,12.2,0.1,NW,0,Gucheng,9/10/2015 17:00,2015-09,No Rain
22171,2015,9,10,18,7,27,2,19,200,52,14.1,1012.4,12,0.6,WNW,0.7,Gucheng,9/10/2015 18:00,2015-09,No Rain
22172,2015,9,10,19,9,15,2,24,300,53,13.8,1012.5,11.8,1,W,0.7,Gucheng,9/10/2015 19:00,2015-09,No Rain
22173,2015,9,10,20,6,17,2,23,300,52,13.7,1013.2,12.3,1,NW,0.2,Gucheng,9/10/2015 20:00,2015-09,No Rain
22174,2015,9,10,21,5,7,2,25,200,47,13.9,1013,12.6,0.2,SSW,0.4,Gucheng,9/10/2015 21:00,2015-09,No Rain
22175,2015,9,10,22,9,9,2,25,300,51,13.8,1012.7,12.4,0.1,NW,0,Gucheng,9/10/2015 22:00,2015-09,No Rain
22178,2015,9,11,1,8,8,2,11,100,53,13.5,1011.1,12.1,0.2,NE,0.2,Gucheng,9/11/2015 1:00,2015-09,No Rain
22346,2015,9,18,1,157,207,2,64,1400,30,20.9,1008.7,19.2,0.2,WNW,0.5,Gucheng,9/18/2015 1:00,2015-09,No Rain
22349,2015,9,18,4,150,150,2,23,1200,78,20.4,1008.6,19.1,0.3,NW,0.2,Gucheng,9/18/2015 4:00,2015-09,No Rain
22458,2015,9,22,17,162,167,8,38,1200,98,19.3,1001.2,16.9,5.8,SW,1,Gucheng,9/22/2015 17:00,2015-09,Moderate Rain
22459,2015,9,22,18,43,43,2,31,900,84,19,1000.7,17.5,0.2,E,0.6,Gucheng,9/22/2015 18:00,2015-09,No Rain
22465,2015,9,23,0,28,28,2,40,800,26,16.3,1002.6,15.2,0.1,NW,0.2,Gucheng,9/23/2015 0:00,2015-09,No Rain
22512,2015,9,24,23,29,57,2,21,600,86,17,1002.1,15.7,7.9,SSE,0.6,Gucheng,9/24/2015 23:00,2015-09,Moderate Rain
22582,2015,9,27,21,50,156,2,79,800,26,20,1008.2,14.4,0.1,NNW,0.5,Gucheng,9/27/2015 21:00,2015-09,No Rain
22584,2015,9,27,23,29,80,2,32,500,76,19.6,1010.4,13.5,0.4,WSW,1.1,Gucheng,9/27/2015 23:00,2015-09,No Rain
